v1	V(n001)	I(D1)
2.742999999999879e-01	2.743000e-01	1.069581e-06
2.743999999999879e-01	2.744000e-01	1.071950e-06
2.744999999999879e-01	2.745000e-01	1.074324e-06
2.745999999999879e-01	2.746000e-01	1.076702e-06
2.746999999999879e-01	2.747000e-01	1.079087e-06
2.747999999999879e-01	2.748000e-01	1.081476e-06
2.748999999999879e-01	2.749000e-01	1.083871e-06
2.749999999999879e-01	2.750000e-01	1.086271e-06
2.750999999999879e-01	2.751000e-01	1.088676e-06
2.751999999999878e-01	2.752000e-01	1.091087e-06
2.752999999999878e-01	2.753000e-01	1.093503e-06
2.753999999999878e-01	2.754000e-01	1.095924e-06
2.754999999999878e-01	2.755000e-01	1.098351e-06
2.755999999999878e-01	2.756000e-01	1.100783e-06
2.756999999999878e-01	2.757000e-01	1.103220e-06
2.757999999999878e-01	2.758000e-01	1.105663e-06
2.758999999999878e-01	2.759000e-01	1.108111e-06
2.759999999999878e-01	2.760000e-01	1.110564e-06
2.760999999999877e-01	2.761000e-01	1.113023e-06
2.761999999999877e-01	2.762000e-01	1.115488e-06
2.762999999999877e-01	2.763000e-01	1.117958e-06
2.763999999999877e-01	2.764000e-01	1.120433e-06
2.764999999999877e-01	2.765000e-01	1.122914e-06
2.765999999999877e-01	2.766000e-01	1.125400e-06
2.766999999999877e-01	2.767000e-01	1.127892e-06
2.767999999999877e-01	2.768000e-01	1.130389e-06
2.768999999999877e-01	2.769000e-01	1.132892e-06
2.769999999999876e-01	2.770000e-01	1.135400e-06
2.770999999999876e-01	2.771000e-01	1.137914e-06
2.771999999999876e-01	2.772000e-01	1.140433e-06
2.772999999999876e-01	2.773000e-01	1.142958e-06
2.773999999999876e-01	2.774000e-01	1.145489e-06
2.774999999999876e-01	2.775000e-01	1.148025e-06
2.775999999999876e-01	2.776000e-01	1.150567e-06
2.776999999999876e-01	2.777000e-01	1.153114e-06
2.777999999999876e-01	2.778000e-01	1.155667e-06
2.778999999999875e-01	2.779000e-01	1.158226e-06
2.779999999999875e-01	2.780000e-01	1.160790e-06
2.780999999999875e-01	2.781000e-01	1.163360e-06
2.781999999999875e-01	2.782000e-01	1.165936e-06
2.782999999999875e-01	2.783000e-01	1.168517e-06
2.783999999999875e-01	2.784000e-01	1.171104e-06
2.784999999999875e-01	2.785000e-01	1.173697e-06
2.785999999999875e-01	2.786000e-01	1.176295e-06
2.786999999999875e-01	2.787000e-01	1.178899e-06
2.787999999999874e-01	2.788000e-01	1.181509e-06
2.788999999999874e-01	2.789000e-01	1.184125e-06
2.789999999999874e-01	2.790000e-01	1.186746e-06
2.790999999999874e-01	2.791000e-01	1.189374e-06
2.791999999999874e-01	2.792000e-01	1.192007e-06
2.792999999999874e-01	2.793000e-01	1.194646e-06
2.793999999999874e-01	2.794000e-01	1.197290e-06
2.794999999999874e-01	2.795000e-01	1.199941e-06
2.795999999999874e-01	2.796000e-01	1.202597e-06
2.796999999999873e-01	2.797000e-01	1.205260e-06
2.797999999999873e-01	2.798000e-01	1.207928e-06
2.798999999999873e-01	2.799000e-01	1.210602e-06
2.799999999999873e-01	2.800000e-01	1.213282e-06
2.800999999999873e-01	2.801000e-01	1.215968e-06
2.801999999999873e-01	2.802000e-01	1.218660e-06
2.802999999999873e-01	2.803000e-01	1.221357e-06
2.803999999999873e-01	2.804000e-01	1.224061e-06
2.804999999999873e-01	2.805000e-01	1.226771e-06
2.805999999999872e-01	2.806000e-01	1.229487e-06
2.806999999999872e-01	2.807000e-01	1.232208e-06
2.807999999999872e-01	2.808000e-01	1.234936e-06
2.808999999999872e-01	2.809000e-01	1.237670e-06
2.809999999999872e-01	2.810000e-01	1.240409e-06
2.810999999999872e-01	2.811000e-01	1.243155e-06
2.811999999999872e-01	2.812000e-01	1.245907e-06
2.812999999999872e-01	2.813000e-01	1.248665e-06
2.813999999999872e-01	2.814000e-01	1.251429e-06
2.814999999999871e-01	2.815000e-01	1.254199e-06
2.815999999999871e-01	2.816000e-01	1.256976e-06
2.816999999999871e-01	2.817000e-01	1.259758e-06
2.817999999999871e-01	2.818000e-01	1.262547e-06
2.818999999999871e-01	2.819000e-01	1.265341e-06
2.819999999999871e-01	2.820000e-01	1.268142e-06
2.820999999999871e-01	2.821000e-01	1.270949e-06
2.821999999999871e-01	2.822000e-01	1.273763e-06
2.822999999999871e-01	2.823000e-01	1.276582e-06
2.823999999999871e-01	2.824000e-01	1.279408e-06
2.824999999999870e-01	2.825000e-01	1.282240e-06
2.825999999999870e-01	2.826000e-01	1.285078e-06
2.826999999999870e-01	2.827000e-01	1.287923e-06
2.827999999999870e-01	2.828000e-01	1.290774e-06
2.828999999999870e-01	2.829000e-01	1.293631e-06
2.829999999999870e-01	2.830000e-01	1.296494e-06
2.830999999999870e-01	2.831000e-01	1.299364e-06
2.831999999999870e-01	2.832000e-01	1.302240e-06
2.832999999999870e-01	2.833000e-01	1.305122e-06
2.833999999999869e-01	2.834000e-01	1.308011e-06
2.834999999999869e-01	2.835000e-01	1.310906e-06
2.835999999999869e-01	2.836000e-01	1.313808e-06
2.836999999999869e-01	2.837000e-01	1.316716e-06
2.837999999999869e-01	2.838000e-01	1.319630e-06
2.838999999999869e-01	2.839000e-01	1.322551e-06
2.839999999999869e-01	2.840000e-01	1.325478e-06
2.840999999999869e-01	2.841000e-01	1.328412e-06
2.841999999999869e-01	2.842000e-01	1.331352e-06
2.842999999999868e-01	2.843000e-01	1.334299e-06
2.843999999999868e-01	2.844000e-01	1.337252e-06
2.844999999999868e-01	2.845000e-01	1.340212e-06
2.845999999999868e-01	2.846000e-01	1.343178e-06
2.846999999999868e-01	2.847000e-01	1.346151e-06
2.847999999999868e-01	2.848000e-01	1.349130e-06
2.848999999999868e-01	2.849000e-01	1.352116e-06
2.849999999999868e-01	2.850000e-01	1.355109e-06
2.850999999999868e-01	2.851000e-01	1.358108e-06
2.851999999999867e-01	2.852000e-01	1.361114e-06
2.852999999999867e-01	2.853000e-01	1.364127e-06
2.853999999999867e-01	2.854000e-01	1.367146e-06
2.854999999999867e-01	2.855000e-01	1.370172e-06
2.855999999999867e-01	2.856000e-01	1.373204e-06
2.856999999999867e-01	2.857000e-01	1.376243e-06
2.857999999999867e-01	2.858000e-01	1.379289e-06
2.858999999999867e-01	2.859000e-01	1.382342e-06
2.859999999999867e-01	2.860000e-01	1.385401e-06
2.860999999999866e-01	2.861000e-01	1.388467e-06
2.861999999999866e-01	2.862000e-01	1.391540e-06
2.862999999999866e-01	2.863000e-01	1.394620e-06
2.863999999999866e-01	2.864000e-01	1.397706e-06
2.864999999999866e-01	2.865000e-01	1.400800e-06
2.865999999999866e-01	2.866000e-01	1.403900e-06
2.866999999999866e-01	2.867000e-01	1.407007e-06
2.867999999999866e-01	2.868000e-01	1.410121e-06
2.868999999999866e-01	2.869000e-01	1.413241e-06
2.869999999999865e-01	2.870000e-01	1.416369e-06
2.870999999999865e-01	2.871000e-01	1.419504e-06
2.871999999999865e-01	2.872000e-01	1.422645e-06
2.872999999999865e-01	2.873000e-01	1.425793e-06
2.873999999999865e-01	2.874000e-01	1.428949e-06
2.874999999999865e-01	2.875000e-01	1.432111e-06
2.875999999999865e-01	2.876000e-01	1.435280e-06
2.876999999999865e-01	2.877000e-01	1.438457e-06
2.877999999999865e-01	2.878000e-01	1.441640e-06
2.878999999999864e-01	2.879000e-01	1.444830e-06
2.879999999999864e-01	2.880000e-01	1.448028e-06
2.880999999999864e-01	2.881000e-01	1.451232e-06
2.881999999999864e-01	2.882000e-01	1.454444e-06
2.882999999999864e-01	2.883000e-01	1.457663e-06
2.883999999999864e-01	2.884000e-01	1.460888e-06
2.884999999999864e-01	2.885000e-01	1.464121e-06
2.885999999999864e-01	2.886000e-01	1.467361e-06
2.886999999999864e-01	2.887000e-01	1.470608e-06
2.887999999999863e-01	2.888000e-01	1.473863e-06
2.888999999999863e-01	2.889000e-01	1.477124e-06
2.889999999999863e-01	2.890000e-01	1.480393e-06
2.890999999999863e-01	2.891000e-01	1.483669e-06
2.891999999999863e-01	2.892000e-01	1.486952e-06
2.892999999999863e-01	2.893000e-01	1.490243e-06
2.893999999999863e-01	2.894000e-01	1.493540e-06
2.894999999999863e-01	2.895000e-01	1.496846e-06
2.895999999999863e-01	2.896000e-01	1.500158e-06
2.896999999999862e-01	2.897000e-01	1.503478e-06
2.897999999999862e-01	2.898000e-01	1.506804e-06
2.898999999999862e-01	2.899000e-01	1.510139e-06
2.899999999999862e-01	2.900000e-01	1.513480e-06
2.900999999999862e-01	2.901000e-01	1.516830e-06
2.901999999999862e-01	2.902000e-01	1.520186e-06
2.902999999999862e-01	2.903000e-01	1.523550e-06
2.903999999999862e-01	2.904000e-01	1.526921e-06
2.904999999999862e-01	2.905000e-01	1.530300e-06
2.905999999999861e-01	2.906000e-01	1.533686e-06
2.906999999999861e-01	2.907000e-01	1.537080e-06
2.907999999999861e-01	2.908000e-01	1.540481e-06
2.908999999999861e-01	2.909000e-01	1.543890e-06
2.909999999999861e-01	2.910000e-01	1.547306e-06
2.910999999999861e-01	2.911000e-01	1.550730e-06
2.911999999999861e-01	2.912000e-01	1.554161e-06
2.912999999999861e-01	2.913000e-01	1.557600e-06
2.913999999999861e-01	2.914000e-01	1.561047e-06
2.914999999999860e-01	2.915000e-01	1.564501e-06
2.915999999999860e-01	2.916000e-01	1.567963e-06
2.916999999999860e-01	2.917000e-01	1.571432e-06
2.917999999999860e-01	2.918000e-01	1.574909e-06
2.918999999999860e-01	2.919000e-01	1.578394e-06
2.919999999999860e-01	2.920000e-01	1.581886e-06
2.920999999999860e-01	2.921000e-01	1.585387e-06
2.921999999999860e-01	2.922000e-01	1.588895e-06
2.922999999999860e-01	2.923000e-01	1.592410e-06
2.923999999999859e-01	2.924000e-01	1.595934e-06
2.924999999999859e-01	2.925000e-01	1.599465e-06
2.925999999999859e-01	2.926000e-01	1.603004e-06
2.926999999999859e-01	2.927000e-01	1.606551e-06
2.927999999999859e-01	2.928000e-01	1.610105e-06
2.928999999999859e-01	2.929000e-01	1.613668e-06
2.929999999999859e-01	2.930000e-01	1.617238e-06
2.930999999999859e-01	2.931000e-01	1.620817e-06
2.931999999999859e-01	2.932000e-01	1.624403e-06
2.932999999999858e-01	2.933000e-01	1.627997e-06
2.933999999999858e-01	2.934000e-01	1.631599e-06
2.934999999999858e-01	2.935000e-01	1.635209e-06
2.935999999999858e-01	2.936000e-01	1.638827e-06
2.936999999999858e-01	2.937000e-01	1.642453e-06
2.937999999999858e-01	2.938000e-01	1.646087e-06
2.938999999999858e-01	2.939000e-01	1.649729e-06
2.939999999999858e-01	2.940000e-01	1.653379e-06
2.940999999999858e-01	2.941000e-01	1.657037e-06
2.941999999999858e-01	2.942000e-01	1.660703e-06
2.942999999999857e-01	2.943000e-01	1.664378e-06
2.943999999999857e-01	2.944000e-01	1.668060e-06
2.944999999999857e-01	2.945000e-01	1.671751e-06
2.945999999999857e-01	2.946000e-01	1.675449e-06
2.946999999999857e-01	2.947000e-01	1.679156e-06
2.947999999999857e-01	2.948000e-01	1.682871e-06
2.948999999999857e-01	2.949000e-01	1.686594e-06
2.949999999999857e-01	2.950000e-01	1.690326e-06
2.950999999999857e-01	2.951000e-01	1.694066e-06
2.951999999999856e-01	2.952000e-01	1.697814e-06
2.952999999999856e-01	2.953000e-01	1.701570e-06
2.953999999999856e-01	2.954000e-01	1.705335e-06
2.954999999999856e-01	2.955000e-01	1.709108e-06
2.955999999999856e-01	2.956000e-01	1.712889e-06
2.956999999999856e-01	2.957000e-01	1.716678e-06
2.957999999999856e-01	2.958000e-01	1.720476e-06
2.958999999999856e-01	2.959000e-01	1.724283e-06
2.959999999999856e-01	2.960000e-01	1.728097e-06
2.960999999999855e-01	2.961000e-01	1.731921e-06
2.961999999999855e-01	2.962000e-01	1.735752e-06
2.962999999999855e-01	2.963000e-01	1.739592e-06
2.963999999999855e-01	2.964000e-01	1.743441e-06
2.964999999999855e-01	2.965000e-01	1.747298e-06
2.965999999999855e-01	2.966000e-01	1.751164e-06
2.966999999999855e-01	2.967000e-01	1.755038e-06
2.967999999999855e-01	2.968000e-01	1.758920e-06
2.968999999999855e-01	2.969000e-01	1.762812e-06
2.969999999999854e-01	2.970000e-01	1.766712e-06
2.970999999999854e-01	2.971000e-01	1.770620e-06
2.971999999999854e-01	2.972000e-01	1.774537e-06
2.972999999999854e-01	2.973000e-01	1.778463e-06
2.973999999999854e-01	2.974000e-01	1.782397e-06
2.974999999999854e-01	2.975000e-01	1.786340e-06
2.975999999999854e-01	2.976000e-01	1.790292e-06
2.976999999999854e-01	2.977000e-01	1.794253e-06
2.977999999999854e-01	2.978000e-01	1.798222e-06
2.978999999999853e-01	2.979000e-01	1.802200e-06
2.979999999999853e-01	2.980000e-01	1.806187e-06
2.980999999999853e-01	2.981000e-01	1.810183e-06
2.981999999999853e-01	2.982000e-01	1.814187e-06
2.982999999999853e-01	2.983000e-01	1.818201e-06
2.983999999999853e-01	2.984000e-01	1.822223e-06
2.984999999999853e-01	2.985000e-01	1.826254e-06
2.985999999999853e-01	2.986000e-01	1.830294e-06
2.986999999999853e-01	2.987000e-01	1.834343e-06
2.987999999999852e-01	2.988000e-01	1.838401e-06
2.988999999999852e-01	2.989000e-01	1.842468e-06
2.989999999999852e-01	2.990000e-01	1.846544e-06
2.990999999999852e-01	2.991000e-01	1.850629e-06
2.991999999999852e-01	2.992000e-01	1.854722e-06
2.992999999999852e-01	2.993000e-01	1.858825e-06
2.993999999999852e-01	2.994000e-01	1.862937e-06
2.994999999999852e-01	2.995000e-01	1.867058e-06
2.995999999999852e-01	2.996000e-01	1.871188e-06
2.996999999999851e-01	2.997000e-01	1.875328e-06
2.997999999999851e-01	2.998000e-01	1.879476e-06
2.998999999999851e-01	2.999000e-01	1.883634e-06
2.999999999999851e-01	3.000000e-01	1.887801e-06
3.000999999999851e-01	3.001000e-01	1.891977e-06
3.001999999999851e-01	3.002000e-01	1.896162e-06
3.002999999999851e-01	3.003000e-01	1.900356e-06
3.003999999999851e-01	3.004000e-01	1.904560e-06
3.004999999999851e-01	3.005000e-01	1.908773e-06
3.005999999999850e-01	3.006000e-01	1.912995e-06
3.006999999999850e-01	3.007000e-01	1.917227e-06
3.007999999999850e-01	3.008000e-01	1.921468e-06
3.008999999999850e-01	3.009000e-01	1.925718e-06
3.009999999999850e-01	3.010000e-01	1.929978e-06
3.010999999999850e-01	3.011000e-01	1.934247e-06
3.011999999999850e-01	3.012000e-01	1.938526e-06
3.012999999999850e-01	3.013000e-01	1.942814e-06
3.013999999999850e-01	3.014000e-01	1.947111e-06
3.014999999999849e-01	3.015000e-01	1.951418e-06
3.015999999999849e-01	3.016000e-01	1.955735e-06
3.016999999999849e-01	3.017000e-01	1.960061e-06
3.017999999999849e-01	3.018000e-01	1.964396e-06
3.018999999999849e-01	3.019000e-01	1.968742e-06
3.019999999999849e-01	3.020000e-01	1.973096e-06
3.020999999999849e-01	3.021000e-01	1.977461e-06
3.021999999999849e-01	3.022000e-01	1.981835e-06
3.022999999999849e-01	3.023000e-01	1.986219e-06
3.023999999999848e-01	3.024000e-01	1.990612e-06
3.024999999999848e-01	3.025000e-01	1.995015e-06
3.025999999999848e-01	3.026000e-01	1.999428e-06
3.026999999999848e-01	3.027000e-01	2.003851e-06
3.027999999999848e-01	3.028000e-01	2.008283e-06
3.028999999999848e-01	3.029000e-01	2.012725e-06
3.029999999999848e-01	3.030000e-01	2.017177e-06
3.030999999999848e-01	3.031000e-01	2.021639e-06
3.031999999999848e-01	3.032000e-01	2.026110e-06
3.032999999999847e-01	3.033000e-01	2.030592e-06
3.033999999999847e-01	3.034000e-01	2.035083e-06
3.034999999999847e-01	3.035000e-01	2.039585e-06
3.035999999999847e-01	3.036000e-01	2.044096e-06
3.036999999999847e-01	3.037000e-01	2.048617e-06
3.037999999999847e-01	3.038000e-01	2.053148e-06
3.038999999999847e-01	3.039000e-01	2.057690e-06
3.039999999999847e-01	3.040000e-01	2.062241e-06
3.040999999999847e-01	3.041000e-01	2.066802e-06
3.041999999999846e-01	3.042000e-01	2.071374e-06
3.042999999999846e-01	3.043000e-01	2.075955e-06
3.043999999999846e-01	3.044000e-01	2.080547e-06
3.044999999999846e-01	3.045000e-01	2.085149e-06
3.045999999999846e-01	3.046000e-01	2.089761e-06
3.046999999999846e-01	3.047000e-01	2.094383e-06
3.047999999999846e-01	3.048000e-01	2.099015e-06
3.048999999999846e-01	3.049000e-01	2.103658e-06
3.049999999999846e-01	3.050000e-01	2.108310e-06
3.050999999999846e-01	3.051000e-01	2.112974e-06
3.051999999999845e-01	3.052000e-01	2.117647e-06
3.052999999999845e-01	3.053000e-01	2.122331e-06
3.053999999999845e-01	3.054000e-01	2.127025e-06
3.054999999999845e-01	3.055000e-01	2.131729e-06
3.055999999999845e-01	3.056000e-01	2.136444e-06
3.056999999999845e-01	3.057000e-01	2.141169e-06
3.057999999999845e-01	3.058000e-01	2.145905e-06
3.058999999999845e-01	3.059000e-01	2.150651e-06
3.059999999999845e-01	3.060000e-01	2.155408e-06
3.060999999999844e-01	3.061000e-01	2.160175e-06
3.061999999999844e-01	3.062000e-01	2.164953e-06
3.062999999999844e-01	3.063000e-01	2.169741e-06
3.063999999999844e-01	3.064000e-01	2.174540e-06
3.064999999999844e-01	3.065000e-01	2.179349e-06
3.065999999999844e-01	3.066000e-01	2.184169e-06
3.066999999999844e-01	3.067000e-01	2.189000e-06
3.067999999999844e-01	3.068000e-01	2.193841e-06
3.068999999999844e-01	3.069000e-01	2.198693e-06
3.069999999999843e-01	3.070000e-01	2.203556e-06
3.070999999999843e-01	3.071000e-01	2.208429e-06
3.071999999999843e-01	3.072000e-01	2.213314e-06
3.072999999999843e-01	3.073000e-01	2.218209e-06
3.073999999999843e-01	3.074000e-01	2.223115e-06
3.074999999999843e-01	3.075000e-01	2.228031e-06
3.075999999999843e-01	3.076000e-01	2.232959e-06
3.076999999999843e-01	3.077000e-01	2.237897e-06
3.077999999999843e-01	3.078000e-01	2.242847e-06
3.078999999999842e-01	3.079000e-01	2.247807e-06
3.079999999999842e-01	3.080000e-01	2.252778e-06
3.080999999999842e-01	3.081000e-01	2.257761e-06
3.081999999999842e-01	3.082000e-01	2.262754e-06
3.082999999999842e-01	3.083000e-01	2.267758e-06
3.083999999999842e-01	3.084000e-01	2.272774e-06
3.084999999999842e-01	3.085000e-01	2.277800e-06
3.085999999999842e-01	3.086000e-01	2.282837e-06
3.086999999999842e-01	3.087000e-01	2.287886e-06
3.087999999999841e-01	3.088000e-01	2.292946e-06
3.088999999999841e-01	3.089000e-01	2.298017e-06
3.089999999999841e-01	3.090000e-01	2.303099e-06
3.090999999999841e-01	3.091000e-01	2.308193e-06
3.091999999999841e-01	3.092000e-01	2.313297e-06
3.092999999999841e-01	3.093000e-01	2.318413e-06
3.093999999999841e-01	3.094000e-01	2.323540e-06
3.094999999999841e-01	3.095000e-01	2.328679e-06
3.095999999999841e-01	3.096000e-01	2.333829e-06
3.096999999999840e-01	3.097000e-01	2.338990e-06
3.097999999999840e-01	3.098000e-01	2.344163e-06
3.098999999999840e-01	3.099000e-01	2.349347e-06
3.099999999999840e-01	3.100000e-01	2.354542e-06
3.100999999999840e-01	3.101000e-01	2.359749e-06
3.101999999999840e-01	3.102000e-01	2.364968e-06
3.102999999999840e-01	3.103000e-01	2.370198e-06
3.103999999999840e-01	3.104000e-01	2.375440e-06
3.104999999999840e-01	3.105000e-01	2.380693e-06
3.105999999999839e-01	3.106000e-01	2.385958e-06
3.106999999999839e-01	3.107000e-01	2.391234e-06
3.107999999999839e-01	3.108000e-01	2.396522e-06
3.108999999999839e-01	3.109000e-01	2.401822e-06
3.109999999999839e-01	3.110000e-01	2.407134e-06
3.110999999999839e-01	3.111000e-01	2.412457e-06
3.111999999999839e-01	3.112000e-01	2.417792e-06
3.112999999999839e-01	3.113000e-01	2.423139e-06
3.113999999999839e-01	3.114000e-01	2.428497e-06
3.114999999999838e-01	3.115000e-01	2.433868e-06
3.115999999999838e-01	3.116000e-01	2.439250e-06
3.116999999999838e-01	3.117000e-01	2.444644e-06
3.117999999999838e-01	3.118000e-01	2.450050e-06
3.118999999999838e-01	3.119000e-01	2.455468e-06
3.119999999999838e-01	3.120000e-01	2.460898e-06
3.120999999999838e-01	3.121000e-01	2.466340e-06
3.121999999999838e-01	3.122000e-01	2.471794e-06
3.122999999999838e-01	3.123000e-01	2.477260e-06
3.123999999999837e-01	3.124000e-01	2.482738e-06
3.124999999999837e-01	3.125000e-01	2.488229e-06
3.125999999999837e-01	3.126000e-01	2.493731e-06
3.126999999999837e-01	3.127000e-01	2.499246e-06
3.127999999999837e-01	3.128000e-01	2.504772e-06
3.128999999999837e-01	3.129000e-01	2.510311e-06
3.129999999999837e-01	3.130000e-01	2.515862e-06
3.130999999999837e-01	3.131000e-01	2.521426e-06
3.131999999999837e-01	3.132000e-01	2.527001e-06
3.132999999999836e-01	3.133000e-01	2.532589e-06
3.133999999999836e-01	3.134000e-01	2.538190e-06
3.134999999999836e-01	3.135000e-01	2.543803e-06
3.135999999999836e-01	3.136000e-01	2.549428e-06
3.136999999999836e-01	3.137000e-01	2.555065e-06
3.137999999999836e-01	3.138000e-01	2.560715e-06
3.138999999999836e-01	3.139000e-01	2.566378e-06
3.139999999999836e-01	3.140000e-01	2.572053e-06
3.140999999999836e-01	3.141000e-01	2.577740e-06
3.141999999999835e-01	3.142000e-01	2.583440e-06
3.142999999999835e-01	3.143000e-01	2.589153e-06
3.143999999999835e-01	3.144000e-01	2.594878e-06
3.144999999999835e-01	3.145000e-01	2.600616e-06
3.145999999999835e-01	3.146000e-01	2.606367e-06
3.146999999999835e-01	3.147000e-01	2.612130e-06
3.147999999999835e-01	3.148000e-01	2.617906e-06
3.148999999999835e-01	3.149000e-01	2.623695e-06
3.149999999999835e-01	3.150000e-01	2.629497e-06
3.150999999999834e-01	3.151000e-01	2.635311e-06
3.151999999999834e-01	3.152000e-01	2.641139e-06
3.152999999999834e-01	3.153000e-01	2.646979e-06
3.153999999999834e-01	3.154000e-01	2.652832e-06
3.154999999999834e-01	3.155000e-01	2.658698e-06
3.155999999999834e-01	3.156000e-01	2.664577e-06
3.156999999999834e-01	3.157000e-01	2.670469e-06
3.157999999999834e-01	3.158000e-01	2.676374e-06
3.158999999999834e-01	3.159000e-01	2.682292e-06
3.159999999999833e-01	3.160000e-01	2.688223e-06
3.160999999999833e-01	3.161000e-01	2.694167e-06
3.161999999999833e-01	3.162000e-01	2.700124e-06
3.162999999999833e-01	3.163000e-01	2.706095e-06
